"id","symbol","chr","position","strand","product","tissue","statistic","dm","p.value","q.value"
"cg15976539","C18orf16","18",22699316,"","hypothetical protein LOC147429","CRBLM",-0.735292188295334,-0.0134110496485458,0.463740735601908,0.75941248404579
"cg25341653","ELMO3","16",65790778,"+","engulfment and cell motility 3","CRBLM",0.734534901608604,0.0279023024455513,0.464200081483084,0.75941248404579
"cg16468729","IL8","4",74825329,"","interleukin 8 precursor","CRBLM",0.734329348410846,0.012621583804095,0.464324807770595,0.75941248404579
"cg00511475","CDH15","16",87765831,"+","cadherin 15 preproprotein","TCTX",-0.73382294090193,-0.00452944139806477,0.464464558822908,0.973634788646489
"cg14423778","MBNL1","3",153468123,"","muscleblind-like 1 isoform a","PONS",0.733978939425453,0.00958947645237295,0.464509129934469,0.757638026280465
"cg07955887","KIAA0802","18",8707926,"","hypothetical protein LOC23255","TCTX",-0.733706087363354,-0.00328393682362915,0.464535529457439,0.973634788646489
"cg03330678","40065","17",72827828,"+","septin 9","PONS",-0.73392325028321,-0.0116391717622658,0.464542935665073,0.757638026280465
"cg26728422","C16orf28","16",1369016,"-","hypothetical protein LOC65259","FCTX",0.733547235574273,0.012194920552897,0.464545547061629,0.994688424085358
"cg04143809","FLJ39822","2",165520568,"-","hypothetical protein LOC151258","FCTX",-0.733532290988656,-0.0100707095085978,0.464554627153895,0.994688424085358
"cg01001286","IL16","15",79262693,"","interleukin 16 isoform 1 precursor","CRBLM",-0.733927939115176,-0.0126346364667221,0.464582994485574,0.75941248404579
"cg03605761","RNF126","19",614973,"-","ring finger protein 126 isoform 1","CRBLM",0.733768998415487,0.0175212335524851,0.464664914916506,0.75941248404579
"cg03294491","SMAD2","18",43712241,"","Sma- and Mad-related protein 2","TCTX",-0.733358006346065,-0.00942296456888871,0.464746971578255,0.973634788646489
"cg13694749","SCN4A","17",59403770,"-","sodium channel; voltage-gated; type IV; alpha","CRBLM",0.733603274325828,0.0101351346191372,0.464765528871599,0.75941248404579
"cg04353483","CCKAR","4",26102594,"","cholecystokinin A receptor","FCTX",0.733145181425564,0.0116566860963765,0.464789863563758,0.994688424085358
"cg10431340","MPZ","1",159545732,"","myelin protein zero","PONS",0.733453739236927,0.0149622834091256,0.464828004437514,0.757638026280465
"cg09499849","ACVR1","2",158403404,"","activin A type I receptor precursor","CRBLM",-0.733248593591723,-0.0177024026726792,0.464980902944867,0.75941248404579
"cg16806597","GRAP","17",18891060,"-","GRB2-related adaptor protein","TCTX",-0.732633423210732,-0.00612906306483443,0.465187294025177,0.973634788646489
"cg02694395","FMO4","1",169550517,"","flavin containing monooxygenase 4","FCTX",0.732412068843601,0.0135366561575386,0.465235540605918,0.994688424085358
"cg10861599","TNFSF4","1",171443146,"","tumor necrosis factor (ligand) superfamily; member 4","TCTX",-0.732361086790692,-0.0139704311307521,0.465352851027859,0.973634788646489
"cg10734665","ATP10A","15",23658503,"-","ATPase; Class V; type 10A","TCTX",-0.732019264918533,-0.00707532198398876,0.465560696092279,0.973634788646489
"cg01420388","FBXO2","1",11636841,"-","F-box only protein 2","TCTX",0.731586157973276,0.0139172147543764,0.46582412210441,0.973634788646489
"cg08815403","HSD17B13","4",88463166,"","hydroxysteroid (17-beta) dehydrogenase 13","PONS",-0.73170405321585,-0.00850937777019824,0.465891213541115,0.758852799034832
"cg13791131","IGF2AS","11",2118468,"+","insulin-like growth factor 2 antisense","CRBLM",0.73157147970814,0.0102306406697696,0.466000064619788,0.75941248404579
"cg18632631","TNK1","17",7224773,"+","tyrosine kinase; non-receptor; 1","CRBLM",0.731345751255134,0.00902386512843249,0.466137333020081,0.75941248404579
"cg01429391","MYH7","14",22974770,"","myosin; heavy polypeptide 7; cardiac muscle; beta","CRBLM",-0.73129325885396,-0.0126864790980712,0.466169257591918,0.75941248404579
"cg01963696","ELA2","19",802650,"+","elastase 2; neutrophil preproprotein","CRBLM",0.731187429048897,0.0153922399920008,0.466233624387044,0.75941248404579
"cg03156547","CDH24","14",22594843,"","cadherin-like 24 isoform 2","TCTX",-0.730632041514891,-0.0169671326034871,0.466404734180678,0.973634788646489
"cg08704509","GRAMD3","5",125786708,"","hypothetical protein LOC65983","TCTX",0.730268384681144,0.00535825175390214,0.466626138630472,0.973634788646489
"cg27532722","MMP11","22",22445568,"+","matrix metalloproteinase 11 preproprotein","TCTX",-0.729603762037897,-0.0073619492472742,0.46703093199727,0.973634788646489
"cg22506059","CARD10","22",36246103,"","caspase recruitment domain protein 10","TCTX",-0.729487884513888,-0.00551079998047016,0.467101528244491,0.973634788646489
"cg06206626","ASPHD2","22",25155900,"","hypothetical protein LOC57168","PONS",0.729706886024844,0.00700931484150247,0.467106477834134,0.758852799034832
"cg15746187","FBXO44","1",11635710,"","F-box protein 44 isoform 1","CRBLM",0.72974170751085,0.0157792340167834,0.467113428131556,0.7596552088428
"cg21723486","TP73L","3",190832017,"","tumor protein p73-like","CRBLM",-0.729471991866893,-0.0148841150733317,0.467277668688181,0.7596552088428
"cg18628483","KIF5A","12",56229593,"","kinesin family member 5A","PONS",-0.729322939096577,-0.00772569146976915,0.467340311279874,0.758852799034832
"cg26293512","TEPP","16",56567934,"","testis/prostate/placenta-expressed protein; isoform 2 isoform 2","TCTX",-0.728918471535659,-0.0140572772294196,0.467448519650982,0.973634788646489
"cg17145652","HOOK3","8",42869807,"","golgi-associated microtubule-binding protein HOOK3","FCTX",0.728708654674467,0.00769355197557453,0.467490606045795,0.994688424085358
"cg23807646","SLC26A8","6",36100663,"","solute carrier family 26; member 8 isoform a","CRBLM",0.729034610192065,0.0162380993748513,0.467544076730868,0.7596552088428
"cg24541550","MRVI1","11",10671936,"","JAW1-related protein isoform b","CRBLM",0.728859354414882,0.00855391087777213,0.467650848515497,0.7596552088428
"cg16080552","TACSTD2","1",58815787,"-","tumor-associated calcium signal transducer 2 precursor","PONS",0.728611739657267,0.0119590078605029,0.467773623544867,0.758852799034832
"cg09522147","KRT7","12",50913609,"+","keratin 7","PONS",-0.728295538184942,-0.00652827518181116,0.467966347954742,0.758852799034832
"cg01656216","ZNF438","10",31313716,"","ZNF438 transcript variant 3","PONS",0.728199510369046,0.00779472615690837,0.46802488561517,0.758852799034832
"cg22506059","CARD10","22",36246103,"","caspase recruitment domain protein 10","PONS",-0.728173494021773,-0.00475018828667991,0.468040745645412,0.758852799034832
"cg13823701","TNXB","6",32186389,"","tenascin XB isoform 2","CRBLM",0.728128229075143,0.0151457067448315,0.468096422709483,0.759863840658484
"cg14832904","GPR75","2",53940532,"-","G protein-coupled receptor 75","PONS",-0.72806477311614,-0.0084282836073388,0.46810702711748,0.758852799034832
"cg02218324","RSHL1","19",51010279,"-","radial spokehead-like 1","FCTX",-0.727531227213884,-0.0113159358805911,0.468208841598768,0.994688424085358
"cg22631938","GPR27","3",71885110,"+","G protein-coupled receptor 27","TCTX",-0.727636568517087,-0.00688980896156257,0.468230220525353,0.973634788646489
"cg18403361","CLEC14A","14",37795501,"-","C-type lectin domain family 14; member A","FCTX",-0.727300132296759,-0.016811855074682,0.468349882975309,0.994688424085358
"cg21624359","FFAR3","19",40540641,"","G protein-coupled receptor 41","FCTX",0.727281223383653,0.0055232456233575,0.46836142447754,0.994688424085358
"cg12821724","SLC23A2","20",4938320,"-","solute carrier family 23 (nucleobase transporters); member 2","TCTX",-0.727286143071061,-0.0131844836136248,0.468444036457328,0.973634788646489
"cg16505204","THRSP","11",77451985,"","thyroid hormone-responsive protein","FCTX",0.727083417493501,0.0139437927788418,0.46848216952864,0.994688424085358
"cg23018448","QTRT1","19",10672855,"+","queuine tRNA-ribosyltransferase 1 (tRNA-guanine transglycosylase)","FCTX",-0.726703462194603,-0.0077351591743755,0.468714151464255,0.994688424085358
"cg27316956","SYNE1","6",153000592,"","nesprin 1 isoform beta","TCTX",0.726770856496066,0.011811224492088,0.468758543585103,0.973634788646489
"cg16872071","RALGDS","9",134986976,"","ral guanine nucleotide dissociation stimulator","TCTX",-0.726608997502911,-0.00813846682051018,0.468857359248421,0.973634788646489
"cg26917999","LZTS1","8",20157170,"","leucine zipper; putative tumor suppressor 1","PONS",0.726776109110853,0.0074197483646062,0.468893059671011,0.759355394851744
"cg21631754","XTP7","19",50429325,"-","protein 7 transactivated by hepatitis B virus X antigen","FCTX",0.726222839834125,0.0188818369891465,0.469007687835008,0.994688424085358
"cg24816298","PTH","11",13475601,"","parathyroid hormone preproprotein","PONS",-0.726517464193299,-0.0172586180240238,0.469050911678039,0.759355394851744
"cg22407458","TCP11","6",35217099,"-","t-complex 11","TCTX",-0.725852319618921,-0.00643328663904846,0.469319469335419,0.973634788646489
"cg24690731","SOX7","8",10626503,"-","SRY-box 7","PONS",-0.72598262237986,-0.00657207954942772,0.469377422221483,0.759370900501468
"cg02555579","SLC25A18","22",16423043,"","solute carrier","FCTX",-0.725527071073448,-0.0127776156973396,0.469432805393964,0.994688424085358
"cg04080057","CACNG6","19",59186995,"+","voltage-dependent calcium channel gamma-6 subunit isoform a","FCTX",0.725357478599468,0.00860822632341507,0.469536459748357,0.994688424085358
"cg05998244","LONRF2","2",100292089,"","hypothetical protein LOC164832","CRBLM",0.725649082415077,0.00908957918767414,0.469609077475489,0.761407592892137
"cg10889070","RNPS1","16",2257380,"-","RNA-binding protein S1; serine-rich domain","FCTX",-0.725082991914649,-0.00970211849950265,0.469704252213646,0.994688424085358
"cg25853078","OPCML","11",132908129,"","opioid binding protein/cell adhesion molecule-like isoform a preproprotein","TCTX",-0.725143490451335,-0.00735254076943148,0.469752588970667,0.973634788646489
"cg05316065","MLZE","8",130868189,"","melanoma-derived leucine zipper; extra-nuclear factor","FCTX",0.724791961485484,0.00581782020412625,0.469882194405673,0.994688424085358
"cg27652350","ALDH1A3","15",99238512,"+","aldehyde dehydrogenase 1A3","TCTX",-0.724911132220008,-0.0106855919780515,0.469894616704749,0.973634788646489
"cg17910564","VDAC3","8",42367859,"+","voltage-dependent anion channel 3","TCTX",-0.724897753147733,-0.00900629735267285,0.469902795322888,0.973634788646489
"cg00476577","ZNF217","20",51633815,"","zinc finger protein 217","CRBLM",-0.724715359936349,-0.0117031499527179,0.470179498919127,0.761407592892137
"cg09467501","PYY","17",39438719,"-","peptide YY","FCTX",0.72423851051519,0.00997682075091581,0.470220690037951,0.994688424085358
"cg26293512","TEPP","16",56567934,"","testis/prostate/placenta-expressed protein; isoform 2 isoform 2","CRBLM",-0.724544910491472,-0.0181988537142096,0.470283670244472,0.761407592892137
"cg27091787","HYAL2","3",50335694,"","hyaluronoglucosaminidase 2","CRBLM",-0.724357582981138,-0.0126954782895215,0.470398171617243,0.761407592892137
"cg20540428","PPP4R2","3",73128376,"+","protein phosphatase 4; regulatory subunit 2","CRBLM",-0.723968031919464,-0.0171350703940147,0.470636329329405,0.761407592892137
"cg19832721","KIAA1267","17",41605643,"","hypothetical protein LOC284058","TCTX",-0.72350388453201,-0.00686314200124297,0.470755302456899,0.973634788646489
"cg08493463","ENPP6","4",185376072,"","ectonucleotide pyrophosphatase/phosphodiesterase 6","TCTX",-0.723310118522254,-0.00962015360224976,0.470873880504586,0.973634788646489
"cg06638451","FAM107A","3",58538309,"","downregulated in renal cell carcinoma","PONS",-0.723515434758104,-0.00729534240751242,0.470885240260252,0.761296245387021
"cg13064571","C8orf44","8",67749607,"","hypothetical protein LOC56260","TCTX",-0.723100492529852,-0.0094097706986148,0.471002183098391,0.973634788646489
"cg14353201","ALDH3B2","11",67204971,"","aldehyde dehydrogenase 3B2","CRBLM",0.723230667931584,0.011199707438983,0.471087312240414,0.761622942056702
"cg22117143","MPDZ","9",13241431,"","multiple PDZ domain protein","FCTX",-0.722720679566092,-0.0105396042956522,0.47114970802969,0.994688424085358
"cg00333528","GABRR1","6",89984204,"","gamma-aminobutyric acid (GABA) receptor; rho 1","FCTX",0.722672480395274,0.0112552480878315,0.47117922604128,0.994688424085358
"cg16504798","MYO1F","19",8549540,"","myosin IF","FCTX",-0.722594628859174,-0.00596130921792841,0.471226905857291,0.994688424085358
"cg27089714","KIAA0196","8",126166340,"","hypothetical protein LOC9897","FCTX",0.722569045923713,0.0164247435888677,0.471242574596404,0.994688424085358
"cg02516189","CARD9","9",138387913,"","caspase recruitment domain protein 9","PONS",0.722874589254889,0.0103301131126604,0.471277334841495,0.761416381847755
"cg08831348","EML2","19",50834052,"-","echinoderm microtubule associated protein like 2","TCTX",0.722580076247591,0.0161145412829643,0.471332201016022,0.973634788646489
"cg17480438","KIAA1244","6",138570370,"","hypothetical protein LOC57221","TCTX",-0.722158532748579,-0.0147077549432218,0.471578955056527,0.973634788646489
"cg17676129","SYCE1","10",135232535,"-","hypothetical protein LOC93426 isoform 1","TCTX",-0.722141175215011,-0.0138649546404471,0.471589586956183,0.973634788646489
"cg11511443","LMO3","12",16652673,"","LIM domain only 3","PONS",-0.722364248093659,-0.0140684208358505,0.471603498060322,0.761429906571787
"cg04498679","C2","6",32003577,"","complement component 2 precursor","FCTX",0.7218504651525,0.00921482446781736,0.471682801341115,0.994688424085358
"cg16899306","HLA-DQB2","6",32840563,"","major histocompatibility complex; class II; DQ beta 2","CRBLM",0.72193658938207,0.0220310075269105,0.47187937419366,0.762389063093735
"cg03605761","RNF126","19",614973,"-","ring finger protein 126 isoform 1","TCTX",-0.72139506846926,-0.013831006484929,0.472046721430311,0.973634788646489
"cg05670596","CCRL2","3",46423500,"","chemokine (C-C motif) receptor-like 2","FCTX",-0.721153637919699,-0.0112083198874165,0.472109920079437,0.994688424085358
"cg17095936","TBX19","1",166517252,"","T-box 19","FCTX",0.721067641162766,0.0126973516000419,0.472162646543996,0.994688424085358
"cg05055150","MAG","19",40475132,"","myelin associated glycoprotein isoform a precursor","CRBLM",-0.721406505474965,-0.00796791680678015,0.472204035430245,0.76239950733886
"cg02555579","SLC25A18","22",16423043,"","solute carrier","TCTX",-0.720819118960081,-0.0120324430522064,0.472399770721238,0.973634788646489
"cg06190732","SERPINA3","14",94148389,"","serpin peptidase inhibitor; clade A; member 3 precursor","TCTX",-0.720814490965253,-0.0109041333216691,0.472402608215861,0.973634788646489
"cg10519140","SLC29A1","6",44295054,"+","solute carrier family 29 (nucleoside transporters); member 1","PONS",0.720990486541073,0.00506615656428544,0.472431159766962,0.761746971327999
"cg20792294","IGF2AS","11",2122001,"+","insulin-like growth factor 2 antisense","PONS",-0.720983035430346,-0.0132891187524485,0.472435725957181,0.761746971327999
"cg18979223","CDKN2B","9",21995769,"-","cyclin-dependent kinase inhibitor 2B isoform 2","FCTX",-0.720429518382445,-0.00852461886037755,0.472553995878802,0.994688424085358
"cg03733371","LIPH","3",186753222,"","lipase; member H precursor","TCTX",-0.720335002465858,-0.0174815949749515,0.472696641459901,0.973634788646489
"cg04088433","DCN","12",90100572,"","decorin isoform e precursor","TCTX",0.720290787607635,0.00814165692936409,0.472723760151374,0.973634788646489
"cg18988110","ATAD4","17",43390342,"","hypothetical protein LOC79170","FCTX",0.720103285625911,0.00890748000670396,0.472754138394708,0.994688424085358
"cg04902405","ZC3H11A","1",202035140,"","hypothetical protein LOC9877","FCTX",0.720079320232673,0.0144051641371427,0.472768842930445,0.994688424085358
"cg25322008","OR51E2","11",4675714,"","olfactory receptor; family 51; subfamily E; member 2","FCTX",0.71993737044954,0.00782844908610023,0.472855944810369,0.994688424085358
"cg17903316","LOXHD1","18",42435658,"","lipoxygenase homology domains 1","PONS",-0.720253592419477,-0.00870953026548284,0.472882862516743,0.761955170538074
"cg23058901","ALX4","11",44281335,"-","aristaless-like homeobox 4","FCTX",-0.719549358726237,-0.00725591955734784,0.473094078472269,0.994688424085358
"cg12417466","ARPP-21","3",35658823,"","cyclic AMP-regulated phosphoprotein; 21 kD isoform 2","FCTX",-0.719405573383497,-0.0120898389171017,0.473182340513545,0.994688424085358
